temp,pressure,flow
-1.069438547045819,0.9959813306147477,0.6585966128079864
0.8327417930441493,1.4776773293884564,-1.4187902575714437
-0.07066897363689033,1.288549962270378,1.7008649497982347
0.5975309992153301,-0.8662989809783774,-0.24115025414942096
1.321785933140369,-0.15140239028400834,-1.2867660453974072
-1.0912688616974469,-1.2755456999819546,1.1895026829754265
-1.0731765287353607,-0.4735003377091089,-0.7517161163617024
-0.4055382581898002,-1.3394318908659213,0.38952929077872844
-1.5310335076402182,-0.8771256057251959,0.81588781958919
1.318082028720722,-1.6954315064407337,1.1580907139957561
0.37573835254152443,1.0967907797219127,-0.7801511976633814
1.153608793226272,0.19330972756769343,-0.104654549753617
-0.5348397295442737,0.7244583976917539,0.8275949634154153
1.3564845244297674,1.001350968089688,-0.7073797444171476
-0.5209800106309247,1.5781631597110375,-0.4521036469653063
-0.5459138183687121,-0.06489407311690464,0.3342902706706118
1.2708492473244397,-0.5930988253205619,0.26274905220070927
1.2194002948432856,-0.2974738308042584,-0.6462151338625578
0.9155763098406445,1.5740198477248173,-0.21632797978088236
-0.32246860638209424,1.5623132257103105,0.27594887022335385
-0.09759592786466835,-1.5709909558903818,0.6688995591310973
-0.016213331335944558,-1.5957962878316905,-0.09670094679010835
-0.9121262240588819,-0.03677750704629743,-1.3629127460909563
1.264222279723285,1.3912352043244576,-1.5504961587000587
-0.9552040550544834,1.1766738001975805,0.10304277085611914
0.053516119189054204,-0.6971144070413665,-0.8047038715030874
0.20059680982966288,1.233096082683966,1.6032756771977812
0.8960047488854626,-1.4180830360272858,0.16139460355267865
0.6362623855986891,0.7386306530210601,-1.0333623858346521
-0.3765819012495271,-1.3557038151904086,1.145820446556368
1.6483295852447941,-1.2059795586672444,0.7526792547280913
-0.23758775969754728,0.5458672775658159,-1.5626160842471428
-1.1869092483381924,-0.7926740205878509,-1.4304457094798404
-0.4545773243191544,1.0946598238559924,-1.2511660340054866
-1.5890741402024897,0.9677505724114657,-1.6067426601454302
0.8320117776373509,1.2723811192491605,1.241416825958809
-0.21025773900654046,-1.277069144041338,0.7609759135367576
-0.6419278939865822,1.5135184722270183,0.9162784030150947
0.025996828241478222,-1.3555847937203718,-1.494530404577905
0.46154705487820086,1.2484488845543524,-1.0609075819064988
0.08877903129588628,-1.6833426893056649,-0.4098423524766541
-1.2963949335936842,1.2235373580012452,0.05978878766562481
0.6894606714245985,-1.242698568133667,1.5366071653592577
1.1688860816346405,-0.2614751130930349,1.5430503183196707
1.5870753913716513,1.6228738157198328,-1.6558076305132927
-1.6155414274577704,1.540551185205149,0.7083356849127548
0.6712533828394222,-0.37288767503830916,-1.5712637608775055
-0.7145465257823781,0.6546550606118834,-0.3506923172336241
-0.9891937433342951,0.8404775455494755,0.013922930471125274
0.1681889309060287,-0.719441758457649,-1.0780155860891172
1.5532570160020143,1.4150480777985537,-0.056543785382533615
-0.7171961736694857,0.45122273351547926,-0.38914942230281735
-0.9324590784727393,1.2794782818666968,-1.557791416408235
1.608722998788715,-1.432872787700415,-0.9654138463335159
1.697411989367062,0.41108272640156535,-1.5698832279148482
-0.5300402968713973,0.355345443603247,-0.38500035663656695
-0.1267812530942054,-1.5131842432619007,-0.7631338108819722
-1.19783876927356,-0.6445839543109648,-1.025701753095277
-0.6192549923848182,0.2869677111954381,0.8935494387114897
0.9544523084177459,0.5029551359603085,1.1832496408071471
0.8869496668741014,0.05061248141425274,0.14961603585308805
-1.0401483948691548,-0.2636462774182084,-0.7435611935885228
0.9546290191719378,1.5583093273480548,-0.6873792027111358
-1.5312207479404412,1.4170129643474667,-0.557995349333531
0.7910910263487507,1.1529525415261548,-1.6678536090177614
-0.598326607128509,1.1446260234400503,0.47459651206434583
-0.06597169986286104,-1.115109276073738,1.1931243808754082
1.2313156090341209,-0.5799385727600129,1.6548588862774742
0.5307671886616481,0.8571205748279236,1.6586586860373476
-1.1979678451793634,0.2663411631754866,-1.0625426790438826
-0.4785722605888413,0.8853504259002904,1.5920018039374573
-0.2475263923401651,1.6402179718345429,0.7467116915657198
1.3995830457072014,-0.8570439327656908,-0.5853704817011357
-0.01315093275178766,1.0907088876445818,-0.3670717444668044
1.0721876802390597,-0.6098222979388055,0.6866050706647626
-0.6204311230463961,-0.3409295491009826,0.39533447806390637
0.778321843912632,-1.591538439558572,-1.5771908982569
-0.4649079838868436,-0.8716409109897404,-0.7016014022694469
1.482011832876167,-0.6571774702270016,-1.2670747857761795
-0.465477588123629,1.284753681040484,-1.6515686089582742
0.4023960275079052,1.3603062102806507,-0.3359755300732385
-1.1490681294534526,1.3553209354881568,-1.4972479910884076
-0.8689978198034563,-0.7639807953238533,0.17185925927085918
-0.029720935903162934,-1.4819011714298198,-0.6600414301045048
1.5316041283053,1.6540064423624117,-0.6122368512973269
-1.1833267313939033,0.12738910727031608,-1.3260955983047347
-0.8764854394975484,0.02524542643734677,1.335412663177536
-1.4287662927661642,-0.07083347145772002,5.211131712466895e-05
0.5112763330272416,-0.1823921725998935,0.6681030170033194
0.9477235548444719,1.030311651317808,-1.137091508451896
1.1361225300368867,0.46598097610805583,-1.0880012786838507
-1.4998122259906277,0.08021637194879722,-0.646316710775995
-1.243996461871207,0.9234944729972696,-1.4909956618994213
1.139132720972335,1.1895462178831302,0.2268742964539793
-1.4326416499522299,-0.03510845797427658,-1.1195485239282448
-0.7802664558181652,1.0828392891647507,1.1956956192124335
0.9018216878887232,0.40067204184210903,0.8944596667593819
1.5348063981344382,-0.22517975070067361,-0.6320502211318676
0.6086690287517376,-1.379859647832482,-1.67410600294878
0.49830059697734314,-0.9906862032059197,0.9234082238618347
